"529653728651915264","n","Want to be in the 34th Street Miracles Christmas Parade on Dec. 13? Find out how. http://t.co/j6fghqQCsU http://t.co/YhNdaz94sK","http://t.co/j6fghqQCsU"
"529499304906338304","y","Small world: Kingsbury winds up coaching ex-teammate Testaverde's son: http://t.co/3vt8hhijD5 http://t.co/MLa5c2E4lW","http://t.co/3vt8hhijD5"
"529470974081527808","n","Comfortably ahead, Texas GOP eyes landslide win: http://t.co/6yjprnDwHz http://t.co/3fjC5NQV6j","http://t.co/6yjprnDwHz"
"529466435605516288","n","Former Tech DC Matt Wallerstedt hired as a coach at Louisiana-Lafayette: http://t.co/MOUJoJ6sdy","http://t.co/MOUJoJ6sdy"
"529444369141493761","n","Tomorrow is Election Day; don't forget to make your voice heard! http://t.co/tTTqQQKUUS http://t.co/3v20p6yI0b","http://t.co/tTTqQQKUUS"
"529391982582321152","y","Texas Tech junior Janine Beckie named Big 12 Offensive Player of the Year http://t.co/51e8fyvbaG","http://t.co/51e8fyvbaG"
"529359685913026560","n","Sting, Idina Menzel just a few names set for Macy's parade. Who else is in the lineup? http://t.co/qKB23cfFaL http://t.co/0Ru2JJJFon","http://t.co/qKB23cfFaL"
"529328762895478784","n","Investigators: Homeless man recruited to pass forged prescriptions in Lubbock http://t.co/fMFmFz3eYo","http://t.co/fMFmFz3eYo"
"529323443872083969","n","Police seek driver in deadly weekend hit-and-run crash in Central Lubbock http://t.co/wZEoc0qdvC","http://t.co/wZEoc0qdvC"
"529316463824207872","y","Who starts? Who's injured? Who's SE Oklahoma State? Texas Tech MBB begins the yr with an exhibition game today @ 7 pm http://t.co/qUSE2nLS5a","http://t.co/qUSE2nLS5a"
"529298471082156035","y","SLIDESHOW | How did Tech's 2015 commitments do this weekend? http://t.co/bt7smYgIMn","http://t.co/bt7smYgIMn"
"529133016904237056","n","Red Raiders have interesting hobbies. Check out whose hobby is art, woodworking or cooking:  http://t.co/UrsivoKdiP http://t.co/ZkI69TwQNZ","http://t.co/UrsivoKdiP"
"529106635772264448","y","Texas Tech picked up its 13th 2015 commitment, this one with some history with Red Raiders assistant Mike Jinks: http://t.co/yhk5MuUVg1","http://t.co/yhk5MuUVg1"
"529056621150744576","y","Joseph Wicker enjoyed his visit, names Texas Tech to his top five (247 subscription): http://t.co/V1jSV0qmPa","http://t.co/V1jSV0qmPa"
"529047310697631744","n","Brownfield police chief says officer positively impacted many lives http://t.co/JNWYnNK1qq http://t.co/lqYTOBLXYF","http://t.co/JNWYnNK1qq"
"529045815831322624","n","RT @AYoungReporter: ""Conservative cities are often suburbs, boring places that are accessories to the cool places, which are liberal,” @lub…",""
"529041885898506240","n","No. 2 ranking in question, Lubbock still has conservative credentials, political watchers say http://t.co/6QUtO2jUoJ","http://t.co/6QUtO2jUoJ"
"529020869335859200","n","Some headstones tell more than the cold hard facts about a person’s time on Earth... http://t.co/6i8vxSt3O3 http://t.co/Clf3E7zBOQ","http://t.co/6i8vxSt3O3"
"529006008040165376","n","The @LubbockPolice issued a statement in support of a Brownfield officer and his family after a crash that killed two http://t.co/MKDniU8bts","http://t.co/MKDniU8bts"
"529003413322104832","n","2 men, including Brownfield officer, killed in 3-vehicle crash Sunday morning http://t.co/MKDniU8bts","http://t.co/MKDniU8bts"
"528967470590066689","n","Vehicle strikes, kills pedestrian Saturday night in West Lubbock http://t.co/cDr2rQOYeH","http://t.co/cDr2rQOYeH"
"528916414002757632","y","Transcript | Kliff Kingsbury discusses Tech's offensive woes and Webb/Mahomes: http://t.co/Iit2zghAv2","http://t.co/Iit2zghAv2"
"528780556280946688","y","Here is the AJ Postgame show as we recap #TexasTech's 34-13 loss to Texas. http://t.co/wuFE9qbbos http://t.co/VRaRd7gZ8i","http://t.co/wuFE9qbbos"
